mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
308;8;18;4471912;25;0;37.913677;32.38031;15.404762;326065;17;0;0;1;91;0;294542;0.0;0.0;31.0;0.750982;3.61392;0.0;0.0;0;0.0;0;0.0;-29.315029;0;-34.140285;87.479408;2.0;42;67;18.0;0;63;0;0;0;0;836256;2309328;5.134239;25;38.888889;49.497257;4;3;50;21.372001;IPerf;308;166479806906567.8;3
308;8;18;4984266;26;1;38.639565;31.575935;15.421053;215377;15;0;0;1;90;0;297471;0.0;0.0;31.0;0.757982;3.628919;0.0;0.0;0;0.0;0;0.0;-28.838642;0;-34.113277;88.310791;2.0;38;68;18.782608;0;69;0;0;0;0;836256;2309328;5.134239;25;36.111111;49.499859;4;3;50;21.372001;IPerf;308;166479806907451.16;3
308;9;19;5055466;23;1;37.769127;31.897865;12.266666;108800;6;0;0;1;90;0;297849;0.0;0.0;31.0;0.761981;3.634919;0.0;0.0;0;0.0;0;0.0;-27.930258;0;-34.179489;87.922638;2.0;15;64;19.967741;0;62;0;0;0;0;836256;2309328;5.134239;25;36.516853;49.508678;4;3;50;21.372001;IPerf;308;166479806908180.03;3
308;8;18;3384800;18;1;37.618237;28.178305;15.230769;191555;11;0;0;1;90;0;307194;0.0;0.0;31.0;0.760981;3.645918;0.0;0.0;0;0.0;0;0.0;-29.131802;0;-33.94548;91.876221;2.0;26;54;18.408163;0;49;0;0;0;0;836256;2309328;5.134239;25;30.555555;49.510963;4;3;50;21.372001;IPerf;308;166479806908931.88;3
308;8;18;4216266;21;0;36.865055;31.27165;12.25;261688;17;0;0;1;90;0;309625;0.0;0.0;31.0;0.781981;3.662917;0.0;0.0;0;0.0;0;0.0;-28.080486;0;-34.130394;88.597961;2.0;40;34;18.897959;0;49;0;0;0;0;836256;2309328;5.134239;25;39.32584;49.500423;4;3;50;21.372001;IPerf;308;166479806909724.12;3
308;8;18;4000000;22;0;38.579056;30.483698;14.105263;255555;14;0;0;1;90;0;314358;0.0;0.0;31.0;0.80398;3.676916;0.0;0.0;0;0.0;0;0.0;-29.069336;0;-34.098431;89.41787;2.0;38;49;18.0;0;51;0;0;0;0;836256;2309328;5.134239;25;41.666668;49.502903;4;3;50;21.372001;IPerf;308;166479806910522.12;3
308;9;19;4368800;21;1;38.035358;29.713758;14.638889;230311;15;0;0;1;90;0;312572;0.0;0.0;31.0;0.80598;3.691915;0.0;0.0;0;0.0;0;0.0;-28.770756;0;-34.059135;90.227112;2.0;36;61;19.666666;0;54;0;0;0;0;836256;2309328;5.134239;25;30.898874;49.507744;4;3;50;21.372001;IPerf;308;166479806911420.44;3
308;8;18;3821066;19;1;37.891697;30.307833;15.068182;231555;17;0;0;1;90;0;324558;0.0;0.0;31.0;0.80598;3.708914;0.0;0.0;0;0.0;0;0.0;-28.345282;0;-34.084099;89.60807;2.0;44;52;18.215687;0;51;0;0;0;0;836256;2309328;5.134239;25;38.888889;49.511971;4;3;50;21.372001;IPerf;308;166479806912229.1;3
308;9;19;4733600;24;3;37.076729;31.051762;13.793103;187822;11;0;0;1;90;0;333300;0.0;0.0;31.0;0.77298;3.719913;0.0;0.0;0;0.0;0;0.0;-28.740053;0;-34.086498;88.86174;2.0;29;76;19.323074;0;65;0;0;0;0;836256;2309328;5.134239;25;39.32584;49.522896;4;3;50;21.372001;IPerf;308;166479806913026.16;3
308;8;19;3380533;16;1;36.93771;30.373095;14.931034;182666;11;0;255;1;90;0;323949;0.0;0.0;31.0;0.769979;3.730912;0.0;0.0;0;0.0;0;0.0;-28.682396;0;-34.086113;89.540794;2.0;29;53;19.375;0;48;0;0;0;0;836256;2309328;5.134239;25;39.32584;49.509735;4;3;50;21.372001;IPerf;308;166479806913815.16;3
308;8;18;3440000;19;1;38.181477;29.994955;13.690476;215555;16;0;0;1;90;0;328807;0.0;0.0;31.0;0.769979;3.746911;0.0;0.0;0;0.0;0;0.0;-28.044544;0;-33.974472;90.030571;2.0;42;43;18.0;0;49;0;0;0;0;836256;2309328;5.134239;25;36.111111;49.515652;4;3;50;21.372001;IPerf;308;166479806914596.1;3
308;8;19;4076000;20;0;38.145157;30.146826;12.731708;278488;16;0;0;1;90;0;336766;0.0;0.0;31.0;0.789979;3.76291;0.0;0.0;0;0.0;0;0.0;-28.336664;0;-34.018105;89.83506;2.0;41;55;19.291666;0;48;0;0;0;0;836256;2309328;5.134239;25;42.13483;49.518032;4;3;50;21.372001;IPerf;308;166479806915556.4;3
