mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
194;8;0;8533600;39;1;0.0;90.370468;0.0;202755;14;0;0;1;90;0;317119;0.0;0.0;31.0;1.084269;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0;-350.430664;483.198914;0.0;0;6;0.0;0;0;0;0;0;0;836256;2309328;5.134239;25;19.66292;21.222078;4;4;50;18.388001;IPerf;194;166479573251261.12;3
195;8;20;6254133;46;4;37.699791;29.900866;15.588235;301777;14;0;0;1;90;0;342619;0.0;0.0;31.0;-1.001827;2.976967;0.0;0.0;0;0.0;0;0.0;-29.036724;0;-34.127224;89.971909;2.0;34;95;20.071428;0;98;0;0;0;0;836256;2309328;5.134239;25;19.66292;21.222078;4;4;50;18.388001;IPerf;195;166479573252654.28;3
194;8;0;10232000;45;0;0.0;60.016705;0.0;306844;16;0;0;1;90;0;324793;0.0;0.0;31.0;1.10827;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0;-233.539917;322.44339;0.0;0;4;0.0;0;0;0;0;0;0;836256;2309328;5.134239;25;19.66292;21.231508;4;4;50;18.388001;IPerf;194;166479573254068.4;3
195;7;20;6940000;44;1;39.032848;33.056942;17.351351;260355;15;0;0;1;90;0;342967;0.0;0.0;31.0;-0.976828;2.991966;0.0;0.0;0;0.0;0;0.0;-30.429632;0;-34.265316;86.677742;2.0;37;101;20.318584;0;113;0;0;0;0;836256;2309328;5.134239;25;19.66292;21.231508;4;4;50;18.388001;IPerf;195;166479573255564.88;3
194;8;15;8246133;37;2;28.371494;18.155386;15.2;162844;12;0;0;1;90;0;312297;0.0;0.0;31.0;1.098271;5.0;0.0;0.0;0;0.0;0;0.0;-57.402416;0;-58.369045;77.475571;2.0;5;7;15.0;0;2;0;0;0;0;836256;2309328;5.134239;25;19.444445;21.222378;4;4;50;18.388001;IPerf;194;166479573256877.47;3
195;8;20;6813600;49;2;37.58839;31.385193;15.2;258755;15;0;0;1;90;0;339352;0.0;0.0;31.0;-0.965828;3.006964;0.0;0.0;0;0.0;0;0.0;-29.068316;0;-34.178898;88.435905;2.0;25;96;20.347826;0;92;0;0;0;0;836256;2309328;5.134239;25;19.444445;21.222378;4;4;50;18.388001;IPerf;195;166479573258354.7;3
194;8;0;8756000;38;2;0.0;60.667603;0.0;360266;19;0;0;1;90;0;322239;0.0;0.0;31.0;1.075272;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0;-233.929626;321.402771;0.0;0;4;0.0;0;0;0;0;0;0;836256;2309328;5.134239;25;19.444445;21.222889;4;4;50;18.388001;IPerf;194;166479573259764.06;3
195;7;20;5829333;49;1;38.263748;34.033108;16.4;266133;17;0;0;1;90;0;335347;0.0;0.0;31.0;-0.935829;3.023963;0.0;0.0;0;0.0;0;0.0;-30.152796;0;-34.307358;85.659531;2.0;50;78;20.588236;0;102;0;0;0;0;836256;2309328;5.134239;25;19.444445;21.222889;4;4;50;18.388001;IPerf;195;166479573261043.4;3
194;7;0;7507733;34;0;0.0;93.89238;0.0;348355;17;0;0;1;90;0;330570;0.0;0.0;31.0;1.104273;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0;-350.62854;479.479126;0.0;0;6;0.0;0;0;0;0;0;0;836256;2309328;5.134239;25;19.66292;21.23031;4;4;50;18.388001;IPerf;194;166479573262383.06;3
195;7;19;6740800;52;4;37.207886;30.629356;15.340909;302488;21;0;0;1;90;0;332041;0.0;0.0;31.0;-0.95983;3.044962;0.0;0.0;0;0.0;0;0.0;-29.817034;0;-34.151569;89.219078;2.0;44;85;19.873421;0;79;0;0;0;0;836256;2309328;5.134239;25;19.66292;21.23031;4;4;50;18.388001;IPerf;195;166479573263957.97;3
