mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
316;6;11;5710933;46;0;26.090082;27.363543;14.081633;279466;18;0;0;1;90;0;233923;0.0;0.0;31.0;0.032001;2.194023;0.0;0.0;0;0.0;0;0.0;-56.272278;0;-60.93145;65.705009;2.0;49;74;11.942857;0;105;0;0;0;0;836256;2309328;5.134239;25;16.666666;54.548782;4;2;50;19.668001;IPerf;316;166479846550184.94;3
316;6;11;5241866;37;2;27.462111;27.113113;14.461538;381066;22;0;0;1;90;0;238566;0.0;0.0;31.0;0.031001;2.216022;0.0;0.0;0;0.0;0;0.0;-57.713249;0;-60.914139;65.972748;2.076923;39;98;11.92742;0;124;0;0;0;0;836256;2309328;5.134239;25;16.853931;54.548119;4;2;50;19.668001;IPerf;316;166479846551119.97;3
316;7;11;5979466;42;3;25.040211;27.956522;15.806452;288711;14;0;0;1;90;0;226939;0.0;0.0;31.0;0.016001;2.230021;0.0;0.0;0;0.0;0;0.0;-57.731342;0;-60.936077;65.107407;2.290323;31;95;11.971963;0;107;0;0;0;0;836256;2309328;5.134239;25;19.66292;54.549229;4;2;50;19.668001;IPerf;316;166479846551951.9;3
316;6;11;4489777;34;4;28.844912;27.902203;11.088889;342933;16;0;0;1;90;0;245690;0.0;0.0;31.0;-0.025999;2.24602;0.0;0.0;0;0.0;0;0.0;-56.84766;0;-60.930897;65.166908;2.0;45;109;11.945578;0;147;0;0;0;0;836256;2309328;5.134239;25;16.853931;54.549198;4;2;50;19.668001;IPerf;316;166479846552769.75;3
316;7;11;4737600;46;1;27.893557;27.270473;14.688889;193244;10;0;96;1;90;0;238591;0.0;0.0;31.0;0.001001;2.256019;0.0;0.0;0;0.0;0;0.0;-57.344917;0;-60.922337;65.807182;2.0;45;95;11.904347;0;115;0;0;0;0;836256;2309328;5.134239;25;16.853931;54.550232;4;2;50;19.668001;IPerf;316;166479846553638.5;3
316;7;11;4609066;39;4;20.522556;28.654928;14.900003;220177;15;0;0;1;90;0;237379;0.0;0.0;31.0;-0.035999;2.271018;0.0;0.0;0;0.0;0;0.0;-57.743549;0;-60.932312;64.412766;2.0;40;94;11.946428;0;112;0;0;0;0;836256;2309328;5.134239;25;13.888889;54.550945;4;2;50;19.668001;IPerf;316;166479846554461.03;3
316;6;11;4122755;43;1;21.270836;27.539734;13.0;296622;22;0;0;1;90;0;235675;0.0;0.0;31.0;-0.011999;2.293016;0.0;0.0;0;0.0;0;0.0;-58.136929;0;-60.924061;65.536201;2.0;45;95;11.947367;0;114;0;0;0;0;836256;2309328;5.134239;25;16.853931;54.553692;4;2;50;19.668001;IPerf;316;166479846555291.97;3
316;7;11;5218666;45;2;29.869867;26.848551;15.324325;270755;18;0;0;1;90;0;242565;0.0;0.0;31.0;-0.004999;2.311015;0.0;0.0;0;0.0;0;0.0;-57.10413;0;-60.925545;66.225906;2.0;37;77;11.939394;0;99;0;0;0;0;836256;2309328;5.134239;25;16.853931;54.5578;4;2;50;19.668001;IPerf;316;166479846556119.2;3
316;6;11;4546044;42;3;30.419321;26.767242;12.439024;169244;13;0;0;1;90;0;235249;0.0;0.0;31.0;-0.019999;2.324014;0.0;0.0;0;0.0;0;0.0;-56.711296;0;-60.920353;66.312401;2.0;41;91;11.922414;0;116;0;0;0;0;836256;2309328;5.134239;25;19.444445;54.559292;4;2;50;19.668001;IPerf;316;166479846557032.34;3
316;6;11;5165244;47;1;29.043528;27.390301;14.545455;247111;17;0;0;1;90;0;234027;0.0;0.0;31.0;0.008001;2.341013;0.0;0.0;0;0.0;0;0.0;-57.053127;0;-60.926525;65.683167;2.0;33;92;11.915094;0;106;0;0;0;0;836256;2309328;5.134239;25;14.044943;54.560642;4;2;50;19.668001;IPerf;316;166479846557860.44;3
