mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
1805;8;20;19656266;89;1;38.644726;33.523182;15.586957;459822;19;0;0;1;90;0;320844;0.0;0.0;31.0;2.007828;5.0;0.0;0.0;0;0.0;0;0.0;-31.414293;0;-34.18988;86.286934;2.0;46;179;20.137779;0;225;0;0;0;0;836216;2309332;5.133993;25;16.853931;94.350136;4;1;50;17.701001;IPerf;1805;166485146268101.47;3
1805;8;20;20406400;88;2;38.674294;33.743645;15.652174;491111;19;0;0;1;90;0;293604;0.0;0.0;31.0;1.992828;5.0;0.0;0.0;0;0.0;0;0.0;-31.538418;0;-34.188614;86.067741;2.0;46;179;20.6;0;225;0;0;0;0;836216;2309332;5.133993;25;19.66292;94.330757;4;1;50;17.701001;IPerf;1805;166485146269575.34;3
1805;9;20;20118400;86;4;38.48;33.547085;15.795919;435733;20;0;0;1;90;0;286908;0.0;0.0;31.0;1.931828;5.0;0.0;0.0;0;0.0;0;0.0;-30.832399;0;-34.18961;86.263306;2.0;49;176;20.92444;0;225;0;0;0;0;836216;2309332;5.133993;25;19.444445;94.334618;4;1;50;17.701001;IPerf;1805;166485146270883.47;3
1805;8;19;18129333;89;1;37.776688;33.043449;15.481482;585955;23;0;0;1;90;0;312336;0.0;0.0;31.0;1.990832;5.0;0.0;0.0;0;0.0;0;0.0;-31.100256;0;-34.190414;86.766136;2.0;54;171;19.168888;0;225;0;0;0;0;836216;2309332;5.133993;25;16.853931;94.33609;4;1;50;17.701001;IPerf;1805;166485146272245.22;3
1805;8;20;20074133;88;2;37.883148;33.461967;13.735849;459555;21;0;0;1;90;0;310592;0.0;0.0;31.0;1.993833;5.0;0.0;0.0;0;0.0;0;0.0;-30.085032;0;-34.191654;86.346375;2.0;53;172;20.511114;0;225;0;0;0;0;836216;2309332;5.133993;25;16.666666;94.338203;4;1;50;17.701001;IPerf;1805;166485146273594.75;3
1805;8;20;20839733;89;1;38.166477;33.212486;16.38636;495822;18;0;0;1;90;0;282581;0.0;0.0;31.0;1.988833;5.0;0.0;0.0;0;0.0;0;0.0;-31.441648;0;-34.189827;86.597687;2.0;44;181;20.831112;0;225;0;0;0;0;836216;2309332;5.133993;25;19.66292;94.335625;4;1;50;17.701001;IPerf;1805;166485146274992.9;3
1805;8;20;20116800;88;2;38.05949;33.50354;14.666667;605511;24;0;0;1;90;0;327254;0.0;0.0;31.0;1.988834;5.0;0.0;0.0;0;0.0;0;0.0;-30.968534;0;-34.190163;86.30629;2.0;57;168;20.524445;0;225;0;0;0;0;836216;2309332;5.133993;25;16.853931;94.341812;4;1;50;17.701001;IPerf;1805;166485146276362.66;3
1805;8;20;19776266;88;2;38.305595;33.437717;14.346154;437066;21;0;253;1;90;0;290252;0.0;0.0;31.0;2.007835;5.0;0.0;0.0;0;0.0;0;0.0;-30.089094;0;-34.189709;86.372581;2.0;52;173;20.288891;0;225;0;0;0;0;836216;2309332;5.133993;25;19.444445;94.342155;4;1;50;17.701001;IPerf;1805;166485146277745.0;3
1805;8;20;20696000;88;1;38.016819;33.280537;14.288136;619466;23;0;0;1;90;0;324118;0.0;0.0;31.0;1.996835;5.0;0.0;0.0;0;0.0;0;0.0;-30.607246;0;-34.188293;86.531166;2.0;59;164;20.793722;0;223;0;0;0;0;836216;2309332;5.133993;25;16.853931;94.34211;4;1;50;17.701001;IPerf;1805;166485146279152.72;3
1805;8;20;20218933;88;2;38.999504;33.381504;15.51282;380800;16;0;0;1;90;0;256667;0.0;0.0;31.0;1.992836;5.0;0.0;0.0;0;0.0;0;0.0;-31.271719;0;-34.191067;86.427429;2.0;39;186;20.56889;0;225;0;0;0;0;836216;2309332;5.133993;25;19.66292;94.341103;4;1;50;17.701001;IPerf;1805;166485146280524.28;3
