mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
1712;8;19;4153054;21;2;37.817268;29.069818;15.424242;211868;13;0;228;1;91;0;355583;0.0;0.0;31.0;0.93269;5.0;0.0;0.0;0;0.0;0;0.0;-28.636055;0;-33.848846;91.081345;2.0;33;63;19.166666;0;54;0;0;0;0;836216;2309332;5.133993;25;16.666666;94.325455;4;2;50;20.598001;IPerf;1712;166484723224248.3;3
1712;7;17;3024000;17;0;37.897655;28.796721;14.868421;302044;15;0;0;1;90;0;364133;0.0;0.0;31.0;0.94969;5.0;0.0;0.0;0;0.0;0;0.0;-30.269123;0;-33.855572;91.347717;2.0;38;44;17.783783;0;37;0;0;0;0;836216;2309332;5.133993;25;16.666666;94.332108;4;2;50;20.598001;IPerf;1712;166484723225509.34;3
1712;8;16;4664266;28;0;37.989868;28.447691;15.295455;325422;17;0;0;1;90;0;368962;0.0;0.0;31.0;0.97769;5.0;0.0;0.0;0;0.0;0;0.0;-29.617895;0;-33.846924;91.705383;2.0;44;63;16.714285;0;63;0;0;0;0;836216;2309332;5.133993;25;16.853931;94.339134;4;2;50;20.598001;IPerf;1712;166484723226682.88;3
1712;8;19;3024266;15;2;37.389866;29.979557;15.52;207644;10;0;0;1;90;0;368076;0.0;0.0;31.0;0.95469;5.0;0.0;0.0;0;0.0;0;0.0;-29.949392;0;-33.921158;90.099281;2.0;25;42;19.190475;0;42;0;0;0;0;836216;2309332;5.133993;25;16.666666;94.324059;4;2;50;20.598001;IPerf;1712;166484723227885.47;3
1712;7;15;4841600;30;0;37.732315;29.951332;16.68;172533;9;0;0;1;90;0;369418;0.0;0.0;31.0;0.984689;5.0;0.0;0.0;0;0.0;0;0.0;-30.467218;0;-33.898853;90.149811;2.0;25;81;15.884056;0;69;0;0;0;0;836216;2309332;5.133993;25;16.853931;94.323662;4;2;50;20.598001;IPerf;1712;166484723229003.16;3
1712;7;18;4640533;25;0;37.549477;30.964603;17.0;263644;12;0;0;1;90;0;366978;0.0;0.0;31.0;1.00969;5.0;0.0;0.0;0;0.0;0;0.0;-30.580582;0;-33.964157;89.071236;2.0;31;58;18.242857;0;70;0;0;0;0;836216;2309332;5.133993;25;13.888889;94.328255;4;2;50;20.598001;IPerf;1712;166484723230166.7;3
1712;7;17;4640000;26;0;37.028267;31.585003;13.73913;198933;16;0;0;1;90;0;359461;0.0;0.0;31.0;1.035691;5.0;0.0;0.0;0;0.0;0;0.0;-27.933758;0;-33.984222;88.430786;2.0;46;70;17.948275;0;58;0;0;0;0;836216;2309332;5.133993;25;19.66292;94.334343;4;2;50;20.598001;IPerf;1712;166484723231371.94;3
1712;8;18;4717066;24;1;38.896496;30.144251;16.571428;286755;14;0;0;1;90;0;373652;0.0;0.0;31.0;1.033692;5.0;0.0;0.0;0;0.0;0;0.0;-30.055256;0;-33.8955;89.960251;2.0;35;61;18.966103;0;59;0;0;0;0;836216;2309332;5.133993;25;16.853931;94.344879;4;2;50;20.598001;IPerf;1712;166484723232579.16;3
1712;8;18;3767200;19;3;37.376362;29.906818;14.05;198222;16;0;0;1;90;0;363905;0.0;0.0;31.0;0.994692;5.0;0.0;0.0;0;0.0;0;0.0;-28.173382;0;-33.883259;90.20993;2.0;40;57;18.96875;0;64;0;0;0;0;836216;2309332;5.133993;25;16.666666;94.345444;4;2;50;20.598001;IPerf;1712;166484723233761.47;3
1712;8;19;5204800;26;1;37.661266;31.368298;15.282051;310844;15;0;0;1;90;0;373415;0.0;0.0;31.0;0.998692;5.0;0.0;0.0;0;0.0;0;0.0;-30.043932;0;-33.991756;88.639931;2.0;39;71;19.241936;0;62;0;0;0;0;836216;2309332;5.133993;25;16.666666;94.331154;4;2;50;20.598001;IPerf;1712;166484723234951.03;3
