mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
1263;9;20;9585866;44;1;27.625608;29.23687;15.191489;346755;19;0;242;1;90;0;307870;0.0;0.0;40.0;1.002971;0.014983;0.0;0.0;0;0.0;0;0.0;-56.91729;0;-59.518639;65.244499;2.0;47;93;20.033058;0;121;0;0;0;0;836216;2309332;5.133993;25;19.66292;94.013641;4;2;50;18.445001;IPerf;1263;166483630851431.6;1
1263;9;20;9816539;41;1;29.427904;28.162609;17.15909;414561;18;0;0;1;89;0;342574;0.0;0.0;40.0;0.984971;0.032983;0.0;0.0;0;0.0;0;0.0;-58.450302;0;-59.523655;66.313736;2.0;44;87;20.940001;0;100;0;0;0;0;836216;2309332;5.133993;25;19.66292;94.014969;4;2;50;18.445001;IPerf;1263;166483630852726.8;1
1263;8;19;8487466;41;2;19.911154;27.631956;14.729732;118133;9;5;0;1;90;0;281101;0.0;0.0;40.0;0.986971;-0.053017;0.0;0.0;0;0.0;0;0.0;-57.195862;0;-59.521679;66.846359;4.27027;37;73;19.43;0;100;0;0;0;0;836216;2309332;5.133993;25;16.666666;94.014969;4;2;50;18.445001;IPerf;1263;166483630853887.5;1
1263;9;20;8725714;40;3;10.100918;29.735828;13.928572;237890;9;8;0;1;91;0;299327;0.0;0.0;40.0;0.964971;-0.196017;0.0;0.0;0;0.0;0;0.0;-59.815285;0;-59.513634;64.750534;5.166667;42;80;20.063828;0;94;0;0;0;0;836216;2309332;5.133993;25;19.444445;94.01757;4;2;50;18.445001;IPerf;1263;166483630855123.34;1
1263;9;19;8212266;38;4;21.269291;30.008739;12.54717;384533;20;1;0;1;90;0;329198;0.0;0.0;40.0;0.92697;-0.195017;0.0;0.0;0;0.0;0;0.0;-57.981541;0;-59.525928;64.465324;2.226415;53;87;19.90909;0;110;0;0;0;0;836216;2309332;5.133993;25;19.66292;94.021545;4;2;50;18.445001;IPerf;1263;166483630856328.38;1
1263;9;19;9642606;44;1;26.051331;29.248764;13.981482;390831;22;0;0;1;89;0;329899;0.0;0.0;40.0;0.95197;-0.173017;0.0;0.0;0;0.0;0;0.0;-57.123325;0;-59.526691;65.224541;2.0;54;77;19.844036;0;109;0;0;0;0;836216;2309332;5.133993;25;19.66292;94.027733;4;2;50;18.445001;IPerf;1263;166483630857525.44;1
1263;9;19;9988355;47;2;30.308329;28.636929;16.633333;247022;11;0;0;1;90;0;301566;0.0;0.0;40.0;0.960969;-0.162017;0.0;0.0;0;0.0;0;0.0;-58.203209;0;-59.51894;65.844131;2.0;30;111;19.875;0;112;0;0;0;0;836216;2309332;5.133993;25;16.853931;94.028915;4;2;50;18.445001;IPerf;1263;166483630858722.72;3
1265;8;19;8301066;40;2;39.936821;32.684593;19.03125;393155;13;0;0;1;90;0;318534;0.0;0.0;31.0;0.979979;0.998991;0.0;0.0;0;0.0;0;0.0;-32.905136;0;-34.137619;87.17778;2.0;32;107;19.424778;0;113;0;0;0;0;836216;2309332;5.133993;25;16.853931;94.028915;4;2;50;18.445001;IPerf;1265;166483630859966.75;3
1263;8;19;8720533;40;3;30.521091;28.068661;16.282608;365600;17;0;0;1;90;0;341140;0.0;0.0;40.0;0.943969;-0.145017;0.0;0.0;0;0.0;0;0.0;-57.609997;0;-59.532738;66.398621;2.0;46;84;19.717392;0;92;0;0;0;0;836216;2309332;5.133993;25;19.66292;94.02771;4;2;50;18.445001;IPerf;1263;166483630861101.2;3
1265;9;19;9209333;45;2;37.87418;32.781731;14.470589;350933;21;0;0;1;90;0;325982;0.0;0.0;31.0;0.979979;1.019992;0.0;0.0;0;0.0;0;0.0;-29.123482;0;-34.137642;87.080627;2.0;51;103;19.375942;0;133;0;0;0;0;836216;2309332;5.133993;25;19.66292;94.02771;4;2;50;18.445001;IPerf;1265;166483630862203.6;3
