mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
380;9;2;1600;1;0;28.218176;32.191784;20.0;47377;1;0;0;1;90;0;0;0.0;0.0;40.0;-1.36082;5.0;0.0;0.0;0;0.0;0;0.0;-62.034382;0;-59.55809;62.250137;2.0;3;9;2.0;0;2;0;0;0;0;836216;2309332;5.133993;25;11.235954;60.486542;4;3;50;14.955001;IPerf;380;166482060924564.62;3
349;9;2;1600;1;0;39.441322;31.15572;20.0;47377;1;0;0;1;90;0;0;0.0;0.0;31.0;0.200114;5.0;0.0;0.0;0;0.0;0;0.0;-35.007576;0;-34.159348;88.684929;2.0;3;11;2.0;0;2;0;0;0;0;836216;2309332;5.133993;25;13.888889;60.488487;4;1;50;14.955001;IPerf;349;166482060925850.3;3
390;8;17;15728000;88;2;38.827168;32.820576;15.87234;521777;18;0;0;1;90;0;255792;0.0;0.0;31.0;1.002003;0.950991;0.0;0.0;0;0.0;0;0.0;-31.482399;0;-34.113354;87.066078;2.0;47;178;17.68889;0;225;0;0;0;0;836216;2309332;5.133993;25;16.853931;60.622005;4;3;50;15.321001;IPerf;390;166482063032105.22;3
390;8;19;17743200;86;4;38.669537;33.315742;16.561401;788444;23;0;0;1;90;0;252662;0.0;0.0;31.0;1.007004;0.973991;0.0;0.0;0;0.0;0;0.0;-32.164555;0;-34.119205;86.565048;2.0;57;168;19.266666;0;225;0;0;0;0;836216;2309332;5.133993;25;19.444445;60.62085;4;3;50;15.321001;IPerf;390;166482063033898.84;3
390;7;17;15168533;81;8;38.681007;33.386124;15.79747;896888;31;0;0;1;90;0;284521;0.0;0.0;31.0;0.936003;1.004991;0.0;0.0;0;0.0;0;0.0;-31.050352;0;-34.127384;86.486488;2.0;79;144;17.93722;0;223;0;0;0;0;836216;2309332;5.133993;25;19.66292;60.628044;4;3;50;15.321001;IPerf;390;166482063035516.97;3
390;8;17;15633066;84;5;36.922592;33.232136;16.945946;758577;14;0;0;1;90;0;266737;0.0;0.0;31.0;0.925002;1.017992;0.0;0.0;0;0.0;0;0.0;-32.937305;0;-34.109005;86.658852;2.0;37;186;17.681614;0;223;0;0;0;0;836216;2309332;5.133993;25;19.444445;60.629593;4;3;50;15.321001;IPerf;390;166482063037112.38;3
390;7;16;14178666;84;6;33.672623;33.461864;18.266666;975911;12;0;0;1;90;0;277429;0.0;0.0;31.0;0.895001;1.029992;0.0;0.0;0;0.0;0;0.0;-35.957645;0;-34.116272;86.421844;2.0;30;195;16.617777;0;225;0;0;0;0;836216;2309332;5.133993;25;16.666666;60.630333;4;3;50;15.321001;IPerf;390;166482063038724.12;3
390;8;18;15974400;88;2;37.636185;33.505226;14.612904;779022;25;0;0;1;90;0;271088;0.0;0.0;31.0;0.945;1.054993;0.0;0.0;0;0.0;0;0.0;-30.990721;0;-34.094097;86.400681;2.0;62;163;18.0;0;225;0;0;0;0;836216;2309332;5.133993;25;19.66292;60.629738;4;3;50;15.321001;IPerf;390;166482063040293.12;3
390;7;15;14553066;89;1;38.122627;32.865669;15.594595;945866;29;0;0;1;90;0;310874;0.0;0.0;31.0;1.015001;1.083995;0.0;0.0;0;0.0;0;0.0;-31.70369;0;-34.099018;87.035309;2.0;74;151;15.946667;0;225;0;0;0;0;836216;2309332;5.133993;25;16.853931;60.632687;4;3;50;15.321001;IPerf;390;166482063041910.78;3
390;7;17;15235200;85;5;38.097805;33.563232;16.019232;636444;20;0;0;1;90;0;282763;0.0;0.0;31.0;1.005004;1.103996;0.0;0.0;0;0.0;0;0.0;-31.549152;0;-34.090099;86.346672;2.0;52;173;17.751112;0;225;0;0;0;0;836216;2309332;5.133993;25;19.444445;60.637379;4;3;50;15.321001;IPerf;390;166482063043516.8;3
390;8;18;15930666;85;5;38.428753;32.833134;15.02;515288;19;0;0;1;90;0;288687;0.0;0.0;31.0;0.995005;1.122996;0.0;0.0;0;0.0;0;0.0;-30.560131;0;-34.101028;87.065834;2.0;50;175;18.382223;0;225;0;0;0;0;836216;2309332;5.133993;25;16.666666;60.63966;4;3;50;15.321001;IPerf;390;166482063044921.62;3
390;8;18;15316800;82;7;38.790981;33.22596;16.139999;397422;20;0;0;1;90;0;297465;0.0;0.0;31.0;0.944004;1.142997;0.0;0.0;0;0.0;0;0.0;-30.339781;0;-34.104797;86.669235;2.0;50;173;18.076237;0;223;0;0;0;0;836216;2309332;5.133993;25;16.853931;60.640369;4;3;50;15.321001;IPerf;390;166482063046517.8;3
390;7;16;14594666;86;3;38.52142;33.569935;14.387755;470933;18;0;0;1;90;0;313835;0.0;0.0;31.0;0.973003;1.160998;0.0;0.0;0;0.0;0;0.0;-30.435663;0;-34.098827;86.331253;2.0;49;174;16.381165;0;223;0;0;0;0;836216;2309332;5.133993;25;19.66292;60.640549;4;3;50;15.321001;IPerf;390;166482063047448.53;3
390;7;16;14674666;86;4;38.681644;33.194702;15.564102;428533;15;0;0;1;90;0;307335;0.0;0.0;31.0;0.983003;1.175999;0.0;0.0;0;0.0;0;0.0;-31.152988;0;-34.093342;86.711952;2.0;39;186;16.724442;0;225;0;0;0;0;836216;2309332;5.133993;25;16.666666;60.64185;4;3;50;15.321001;IPerf;390;166482063048275.12;3
