mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
395;9;2;1600;1;0;40.16441;31.932142;20.0;47377;1;0;0;1;90;0;0;0.0;0.0;31.0;0.909931;5.0;0.0;0.0;0;0.0;0;0.0;-34.899246;0;-34.094357;87.973495;2.0;3;9;2.0;0;2;0;0;0;0;836216;2309332;5.133993;25;14.044943;69.737549;4;3;50;14.559001;IPerf;395;166482139709805.3;1
396;9;12;32977;3;0;37.930775;33.121014;14.631579;150488;7;0;0;1;90;0;0;0.0;0.0;31.0;0.654987;0.580996;0.0;0.0;0;0.0;0;0.0;-30.297945;0;-34.129692;86.749298;2.0;19;18;12.0;0;9;0;0;0;0;836216;2309332;5.133993;25;11.111111;69.75843;4;3;50;15.379001;IPerf;396;166482141815724.9;3
396;9;17;1165511;10;1;37.274609;33.316303;13.214284;214933;14;0;0;1;90;0;0;0.0;0.0;31.0;0.645986;0.594996;0.0;0.0;0;0.0;0;0.0;-28.818583;0;-34.129383;86.554306;2.0;42;41;17.615385;0;26;0;0;0;0;836216;2309332;5.133993;25;13.888889;69.760536;4;3;50;15.379001;IPerf;396;166482141816746.62;3
396;8;18;12817244;70;3;38.093319;33.012257;15.607843;627377;20;0;0;1;90;0;102597;0.0;0.0;31.0;0.658986;0.614996;0.0;0.0;0;0.0;0;0.0;-31.47542;0;-34.128689;86.859062;2.0;51;143;18.139999;0;200;0;0;0;0;836216;2309332;5.133993;25;16.853931;69.765198;4;3;50;15.379001;IPerf;396;166482141817664.97;3
396;8;19;17365066;82;7;37.039898;32.813187;15.871795;744977;16;0;0;1;90;0;101310;0.0;0.0;31.0;0.607985;0.630995;0.0;0.0;0;0.0;0;0.0;-32.168041;0;-34.137486;87.049324;2.0;39;184;19.659191;0;223;0;0;0;0;836216;2309332;5.133993;25;19.66292;69.765694;4;3;50;15.379001;IPerf;396;166482141818615.2;3
396;7;16;15030933;88;2;39.063389;33.133415;16.659575;765688;19;0;0;1;90;0;101385;0.0;0.0;31.0;0.657983;0.649995;0.0;0.0;0;0.0;0;0.0;-32.665565;0;-34.139858;86.72673;2.0;47;178;16.577776;0;225;0;0;0;0;836216;2309332;5.133993;25;16.666666;69.767441;4;3;50;15.379001;IPerf;396;166482141819489.88;3
396;8;18;15622400;86;4;36.1604;33.400829;14.568627;777511;20;0;0;1;90;0;106654;0.0;0.0;31.0;0.667982;0.669995;0.0;0.0;0;0.0;0;0.0;-31.587934;0;-34.120167;86.479004;2.0;51;174;18.0;0;225;0;0;0;0;836216;2309332;5.133993;25;19.66292;69.768906;4;3;50;15.379001;IPerf;396;166482141820334.84;3
396;7;15;14094400;88;2;37.942738;33.808918;14.474576;560533;22;0;0;1;90;0;144824;0.0;0.0;31.0;0.717981;0.691995;0.0;0.0;0;0.0;0;0.0;-29.758318;0;-34.105831;86.085258;2.0;59;166;15.35111;0;225;0;0;0;0;836216;2309332;5.133993;25;16.853931;69.770607;4;3;50;15.379001;IPerf;396;166482141821275.3;3
396;8;17;15289600;86;4;38.499405;33.065331;13.352942;328711;19;0;0;1;90;0;133348;0.0;0.0;31.0;0.72798;0.710994;0.0;0.0;0;0.0;0;0.0;-29.126459;0;-34.11623;86.818443;2.0;51;174;17.799999;0;225;0;0;0;0;836216;2309332;5.133993;25;19.66292;69.771912;4;3;50;15.379001;IPerf;396;166482141822140.38;3
396;8;18;16326400;90;0;37.757755;33.174709;13.98;448266;21;0;0;1;90;0;155991;0.0;0.0;31.0;0.817979;0.731994;0.0;0.0;0;0.0;0;0.0;-30.041128;0;-34.105011;86.720276;2.0;50;175;18.0;0;225;0;0;0;0;836216;2309332;5.133993;25;16.666666;69.773796;4;3;50;15.379001;IPerf;396;166482141823009.53;3
