mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
334;9;2;1617;1;0;28.554237;31.330177;20.0;47910;1;0;0;1;89;0;0;0.0;0.0;40.0;-4.885027;4.929999;0.0;0.0;0;0.0;0;0.0;-62.039555;0;-59.56638;63.103447;2.0;3;9;2.0;0;2;0;0;0;0;836216;2309332;5.133993;25;8.426966;43.109589;4;2;50;15.755001;IPerf;334;166481903310079.28;3
337;8;7;20622;2;0;32.823112;29.587915;15.2;48711;2;0;0;1;90;0;0;0.0;0.0;31.0;-2.793132;0.369998;0.0;0.0;0;0.0;0;0.0;-37.826172;0;-38.890446;85.521637;2.0;5;12;7.0;0;4;0;0;0;0;836216;2309332;5.133993;25;11.111111;43.139427;4;3;50;16.707001;IPerf;337;166481905415959.06;3
337;6;5;46755;4;0;31.942257;30.224661;13.999998;259733;14;0;0;1;90;0;0;0.0;0.0;31.0;-2.789132;0.383998;0.0;0.0;0;0.0;0;0.0;-36.771545;0;-38.905437;84.869904;2.0;41;24;5.2;0;10;0;0;0;0;836216;2309332;5.133993;25;11.111111;43.139427;4;3;50;16.707001;IPerf;337;166481905417264.38;3
337;6;4;2314933;53;3;31.505951;30.184774;12.102564;208177;14;0;0;1;90;0;22874;0.0;0.0;31.0;-2.793136;0.397998;0.0;0.0;0;0.0;0;0.0;-35.873074;0;-38.917599;84.897621;2.0;39;123;4.101266;0;158;0;0;0;0;836216;2309332;5.133993;25;16.666666;43.140759;4;3;50;16.707001;IPerf;337;166481905418551.4;3
337;4;3;2766933;80;6;32.305969;30.271406;14.743589;316622;15;0;0;1;90;0;38677;0.0;0.0;31.0;-2.827142;0.412998;0.0;0.0;0;0.0;0;0.0;-37.084702;0;-38.942204;84.786385;2.0;39;176;3.041861;0;215;0;0;0;0;836216;2309332;5.133993;25;14.044943;43.142693;4;3;50;16.707001;IPerf;337;166481905419763.72;3
337;5;2;2008800;83;2;31.914686;30.278845;12.054054;166133;15;0;0;1;90;0;34502;0.0;0.0;31.0;-2.782148;0.427997;0.0;0.0;0;0.0;0;0.0;-35.430149;0;-38.920898;84.800255;2.0;37;178;2.119816;0;217;0;0;0;0;836216;2309332;5.133993;25;13.888889;43.142498;4;3;50;16.707001;IPerf;337;166481905420966.75;3
337;6;4;3890666;82;7;32.346008;30.089098;13.542857;187644;14;0;0;1;90;0;40740;0.0;0.0;31.0;-2.833155;0.441997;0.0;0.0;0;0.0;0;0.0;-35.834644;0;-38.926128;84.984764;2.0;35;188;4.865471;0;223;0;0;0;0;836216;2309332;5.133993;25;16.666666;43.143261;4;3;50;16.707001;IPerf;337;166481905422168.72;3
337;5;3;3050133;82;6;31.91761;29.93191;14.638301;246755;18;0;0;1;90;0;39236;0.0;0.0;31.0;-2.865161;0.459997;0.0;0.0;0;0.0;0;0.0;-35.804672;0;-38.92746;85.140648;2.0;47;171;3.502283;0;219;0;0;0;0;836216;2309332;5.133993;25;16.853931;43.144615;4;3;50;16.707001;IPerf;337;166481905423528.5;3
337;5;3;2849688;79;8;32.164486;30.45479;16.886364;287733;17;0;0;1;90;0;37141;0.0;0.0;31.0;-2.938167;0.476997;0.0;0.0;0;0.0;0;0.0;-36.681076;0;-38.919754;84.62545;2.0;44;173;3.339366;0;221;0;0;0;0;836216;2309332;5.133993;25;13.888889;43.146332;4;3;50;16.707001;IPerf;337;166481905424648.78;3
337;5;1;2020622;84;3;31.809618;30.357265;15.15625;260533;13;0;0;1;90;0;40636;0.0;0.0;31.0;-2.911173;0.489997;0.0;0.0;0;0.0;0;0.0;-36.920094;0;-38.943012;84.699722;2.0;32;187;1.83871;0;217;0;0;0;0;836216;2309332;5.133993;25;13.888889;43.146332;4;3;50;16.707001;IPerf;337;166481905425567.38;3
337;5;3;2943555;79;6;31.889145;30.563688;14.830189;380266;21;0;0;1;90;0;44971;0.0;0.0;31.0;-2.946179;0.510996;0.0;0.0;0;0.0;0;0.0;-35.885948;0;-38.958427;84.477898;2.0;53;162;3.640553;0;217;0;0;0;0;836216;2309332;5.133993;25;16.666666;43.148933;4;3;50;16.707001;IPerf;337;166481905426421.2;3
337;5;3;3139200;84;4;31.784853;30.281038;14.14634;234577;15;0;256;1;90;0;40972;0.0;0.0;31.0;-2.938186;0.525996;0.0;0.0;0;0.0;0;0.0;-36.302841;0;-38.935925;84.783035;2.0;41;177;3.543379;0;219;0;0;0;0;836216;2309332;5.133993;25;16.853931;43.150234;4;3;50;16.707001;IPerf;337;166481905427484.9;3
