mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
248;5;6;1696533;26;1;30.912319;28.761143;18.444445;110044;4;0;0;1;90;0;306213;0.0;0.0;40.0;-0.126971;2.343997;0.0;0.0;0;0.0;0;0.0;-59.722549;0;-59.426292;65.812569;2.0;9;68;6.666667;0;72;0;0;0;0;836216;2309332;5.133993;25;16.666666;22.437519;4;4;50;18.474001;IPerf;248;166481706972293.34;1
248;5;6;2157777;33;2;28.285698;28.438696;13.384615;98488;10;0;0;1;90;0;306936;0.0;0.0;40.0;-0.131971;2.353997;0.0;0.0;0;0.0;0;0.0;-55.583511;0;-59.282295;66.279015;2.0;26;79;6.632184;0;87;0;0;0;0;836216;2309332;5.133993;25;19.444445;22.427446;4;4;50;18.474001;IPerf;248;166481706973225.66;1
248;5;6;1584000;24;3;31.424948;28.936844;17.0;56977;3;0;0;1;90;0;295126;0.0;0.0;40.0;-0.164971;2.356996;0.0;0.0;0;0.0;0;0.0;-58.549118;0;-59.392006;65.671158;2.0;9;58;6.671875;0;64;0;0;0;0;836216;2309332;5.133993;25;19.66292;22.433805;4;4;50;18.474001;IPerf;248;166481706974074.7;1
248;5;6;1216888;18;0;19.377472;24.649477;15.2;48711;2;0;0;1;90;0;302580;0.0;0.0;40.0;-0.14697;2.358996;0.0;0.0;0;0.0;0;0.0;-58.256798;0;-58.949047;70.401474;2.0;5;56;6.883721;0;43;0;0;0;0;836216;2309332;5.133993;25;16.666666;22.438938;4;4;50;18.474001;IPerf;248;166481706975010.0;1
248;5;6;1377333;21;0;33.280876;29.643255;12.838708;95022;11;0;0;1;90;0;308374;0.0;0.0;40.0;-0.12597;2.369995;0.0;0.0;0;0.0;0;0.0;-54.816948;0;-59.331505;65.025238;2.0;31;46;6.64151;0;53;0;0;0;0;836216;2309332;5.133993;25;16.853931;22.441275;4;4;50;18.474001;IPerf;248;166481706976022.9;1
248;5;6;1147555;18;2;31.218494;25.845703;15.2;48711;2;0;0;1;90;0;305953;0.0;0.0;40.0;-0.14597;2.371995;0.0;0.0;0;0.0;0;0.0;-58.283531;0;-59.135464;69.018829;2.0;5;50;6.519231;0;52;0;0;0;0;836216;2309332;5.133993;25;19.66292;22.442574;4;4;50;18.474001;IPerf;248;166481706977010.3;1
248;5;6;1296888;20;0;25.453585;27.208891;20.0;47377;1;0;0;1;90;0;312647;0.0;0.0;40.0;-0.12597;2.372995;0.0;0.0;0;0.0;0;0.0;-62.05592;0;-59.123287;67.667816;2.0;3;51;6.565217;0;46;0;0;0;0;836216;2309332;5.133993;25;16.666666;22.431082;4;4;50;18.474001;IPerf;248;166481706978022.6;1
248;5;6;1296888;20;1;32.053398;27.700787;12.636364;83911;8;0;0;1;90;0;316843;0.0;0.0;40.0;-0.12497;2.380995;0.0;0.0;0;0.0;0;0.0;-54.89735;0;-59.342247;66.956955;2.0;22;47;6.666667;0;48;0;0;0;0;836216;2309332;5.133993;25;16.666666;22.436237;4;4;50;18.474001;IPerf;248;166481706979029.4;1
248;5;6;1159111;18;1;26.715929;28.306578;14.785714;64266;6;0;0;1;90;0;315416;0.0;0.0;40.0;-0.12597;2.386994;0.0;0.0;0;0.0;0;0.0;-55.439823;0;-59.344982;66.348442;2.0;14;50;6.442307;0;52;0;0;0;0;836216;2309332;5.133993;25;19.66292;22.444469;4;4;50;18.474001;IPerf;248;166481706980038.94;3
250;7;12;1508000;13;1;37.391502;29.749264;12.75862;158577;10;0;0;1;90;0;357631;0.0;0.0;31.0;-0.008001;3.401917;0.0;0.0;0;0.0;0;0.0;-28.552614;0;-34.087257;90.163483;2.0;29;42;12.405405;0;37;0;0;0;0;836216;2309332;5.133993;25;19.66292;22.444469;4;4;50;18.474001;IPerf;250;166481706981021.72;3
