mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
765;6;18;1470577;32;3;27.356766;26.723892;14.285714;149066;11;0;0;1;90;0;168158;0.0;0.0;31.0;-3.642406;1.315036;0.0;0.0;0;0.0;0;0.0;-56.299568;0;-59.731236;67.544868;2.0;42;72;18.0;0;69;0;0;0;0;836256;2309328;5.134239;25;19.66292;91.695419;4;3;50;19.394001;IPerf;765;166481209332713.7;2
765;6;18;1836266;36;4;28.141207;28.351755;18.727272;253511;12;0;0;1;90;0;173086;0.0;0.0;31.0;-3.682409;1.327036;0.0;0.0;0;0.0;0;0.0;-60.502842;0;-59.779713;65.868538;2.0;22;56;18.0;0;63;0;0;0;0;836256;2309328;5.134239;25;16.666666;91.7034;4;3;50;19.394001;IPerf;765;166481209334347.4;2
765;7;18;2567288;42;2;27.853514;29.482845;17.461538;97422;4;1;0;1;90;0;167296;0.0;0.0;31.0;-3.678412;1.312036;0.0;0.0;0;0.0;0;0.0;-59.172646;0;-59.770638;64.746513;2.0;13;49;18.0;0;52;0;0;0;0;836256;2309328;5.134239;25;19.66292;91.707794;4;3;50;19.394001;IPerf;765;166481209335715.6;2
765;7;18;2282666;40;5;27.669312;28.698021;20.0;185511;11;3;0;1;90;0;176085;0.0;0.0;31.0;-3.733415;1.266037;0.0;0.0;0;0.0;0;0.0;-61.970356;0;-59.788071;65.513908;2.0;2;68;18.0;0;74;0;0;0;0;836256;2309328;5.134239;25;16.666666;91.716042;4;3;50;19.394001;IPerf;765;166481209337305.8;2
765;7;18;2261244;39;2;6.390209;28.089064;11.857142;130400;9;0;0;1;90;0;176825;0.0;0.0;31.0;-3.732418;1.275037;0.0;0.0;0;0.0;0;0.0;-63.88744;0;-59.807953;66.102974;4.571429;21;49;18.0;0;52;0;0;0;0;836256;2309328;5.134239;25;22.222221;91.718231;4;3;50;19.394001;IPerf;765;166481209338856.84;2
765;6;18;1527822;36;1;0.0;1854.844116;0.0;142400;9;0;0;1;90;0;174589;0.0;0.0;31.0;-3.715421;1.284038;0.0;0.0;0;0.0;0;0.0;0.0;0;-3949.231934;4359.923828;0.0;0;66;18.0;0;63;0;0;0;0;836256;2309328;5.134239;25;16.853931;91.705734;4;3;50;19.394001;IPerf;765;166481209340541.66;2
765;7;18;2189688;50;2;0.0;1262.760986;0.0;50044;3;0;256;1;90;0;173584;0.0;0.0;31.0;-3.703424;1.287038;0.0;0.0;0;0.0;0;0.0;0.0;0;-2691.339111;2975.899658;0.0;0;45;18.0;0;55;0;0;0;0;836256;2309328;5.134239;25;19.444445;91.707382;4;3;50;19.394001;IPerf;765;166481209342052.75;2
765;6;18;1674577;43;2;6.583946;28.245337;3.661539;160977;13;0;0;1;90;0;171792;0.0;0.0;31.0;-3.698428;1.299038;0.0;0.0;0;0.0;0;0.0;-62.821693;0;-59.84359;65.911072;2.0;65;38;18.0;0;59;0;0;0;0;836256;2309328;5.134239;25;19.66292;91.715553;4;3;50;19.394001;IPerf;765;166481209343611.62;2
765;6;18;1920000;48;0;28.178688;29.228977;15.340425;174133;10;0;0;1;90;0;166690;0.0;0.0;31.0;-3.650431;1.309039;0.0;0.0;0;0.0;0;0.0;-56.98909;0;-59.836418;64.934601;2.0;47;36;18.0;0;56;0;0;0;0;836256;2309328;5.134239;25;19.66292;91.72226;4;3;50;19.394001;IPerf;765;166481209345311.53;2
765;6;18;1696000;40;1;29.273956;27.856993;17.068182;209511;15;0;0;1;90;0;183085;0.0;0.0;31.0;-3.629434;1.324039;0.0;0.0;0;0.0;0;0.0;-57.725414;0;-59.833439;66.309555;2.0;44;57;18.0;0;64;0;0;0;0;836256;2309328;5.134239;25;19.444445;91.726677;4;3;50;19.394001;IPerf;765;166481209346609.66;2
