mac_rnti;mac_dl_cqi;mac_dl_mcs;mac_dl_brate;mac_dl_ok;mac_dl_nok;phy_ul_pusch_sinr;phy_ul_pucch_sinr;phy_ul_mcs;mac_ul_brate;mac_ul_ok;mac_ul_nok;mac_ul_bsr;mac_pci;mac_nof_tti;mac_cc_idx;mac_dl_buffer;mac_dl_ri;mac_dl_pmi;mac_phr;mac_dl_cqi_offset;mac_ul_snr_offset;mac_ul_rssi;mac_fec_iters;mac_dl_mcs_samples;mac_ul_mcs;mac_ul_mcs_samples;phy_ul_n;phy_ul_pusch_rssi;phy_ul_pusch_tpc;phy_ul_pucch_rssi;phy_ul_pucch_ni;phy_ul_turbo_iters;phy_ul_n_samples;phy_ul_n_samples_pucch;phy_dl_mcs;phy_dl_pucch_tpc;phy_dl_n_samples;rf_o;rf_u;rf_l;rf_error;sys_process_realmem_kB;sys_process_virtualmem_kB;sys_process_realmem;sys_thread_count;sys_process_cpu_usage;sys_system_mem;sys_cpu_count;n_UEs;n_PRBs;power_pdu;label;ue_ident;timestamp;id_ue
262;8;18;2574933;14;0;38.215721;26.994001;15.366667;253511;12;0;0;1;90;0;354449;0.0;0.0;31.0;0.039;4.640838;0.0;0.0;0;0.0;0;0.0;-30.318851;0;-34.013496;92.992493;2.0;30;42;18.0;0;36;0;0;0;0;836216;2309332;5.133993;25;19.66292;26.093399;4;4;50;18.016001;IPerf;262;166481744129899.78;3
262;8;18;3024266;15;0;37.230904;22.220589;13.142859;101333;13;0;0;1;90;0;347568;0.0;0.0;31.0;0.054;4.653837;0.0;0.0;0;0.0;0;0.0;-26.985046;0;-33.696266;98.083138;2.0;28;44;18.948717;0;39;0;0;0;0;836216;2309332;5.133993;25;19.444445;26.099491;4;4;50;18.016001;IPerf;262;166481744131040.0;4
263;8;10;2124266;22;0;25.182777;19.388659;14.03125;124711;12;0;0;1;90;0;304800;0.0;0.0;40.0;-2.20394;1.381009;0.0;0.0;0;0.0;0;0.0;-53.838188;0;-57.315807;77.295532;2.0625;32;60;10.912281;0;57;0;0;0;0;836216;2309332;5.133993;25;19.444445;26.099491;4;4;50;18.016001;IPerf;263;166481744132019.62;4
262;8;18;2693333;14;0;37.792896;27.584759;15.517241;266400;11;0;0;1;90;0;347703;0.0;0.0;31.0;0.068;4.664836;0.0;0.0;0;0.0;0;0.0;-30.70323;0;-34.053013;92.362236;2.0;29;41;18.707317;0;41;0;0;0;0;836216;2309332;5.133993;25;16.666666;26.105923;4;4;50;18.016001;IPerf;262;166481744133006.3;4
263;9;11;2134400;20;0;30.667675;19.331461;16.9;74044;4;0;0;1;90;0;291277;0.0;0.0;0.0;-2.183942;1.385009;0.0;0.0;0;0.0;0;0.0;-56.335175;0;-57.383053;77.285484;2.0;10;51;11.803922;0;51;0;0;0;0;836216;2309332;5.133993;25;16.666666;26.105923;4;4;50;18.016001;IPerf;263;166481744133962.3;4
262;8;17;2184266;11;0;38.739021;23.201994;15.08;153244;10;0;0;1;90;0;347129;0.0;0.0;31.0;0.079;4.674836;0.0;0.0;0;0.0;0;0.0;-28.977188;0;-33.74316;97.054848;2.0;25;40;17.379311;0;29;0;0;0;0;836216;2309332;5.133993;25;19.444445;26.107841;4;4;50;18.016001;IPerf;262;166481744134996.3;4
263;7;9;1231644;14;0;22.793612;21.961527;12.555555;104977;7;0;256;1;90;0;310268;0.0;0.0;40.0;-2.169943;1.392009;0.0;0.0;0;0.0;0;0.0;-54.930004;0;-57.760334;74.278145;2.166667;18;36;9.081081;0;37;0;0;0;0;836216;2309332;5.133993;25;19.444445;26.107841;4;4;50;18.016001;IPerf;263;166481744135822.06;4
262;8;19;3563200;18;0;38.714024;29.84268;16.483871;257422;12;0;0;1;90;0;347847;0.0;0.0;31.0;0.097;4.686835;0.0;0.0;0;0.0;0;0.0;-30.649361;0;-34.060364;90.096954;2.0;31;51;19.217392;0;46;0;0;0;0;836216;2309332;5.133993;25;16.853931;26.096565;4;4;50;18.016001;IPerf;262;166481744136639.94;4
263;8;10;2402488;26;0;28.446476;19.152048;16.095238;135200;9;0;0;1;90;0;304040;0.0;0.0;40.0;-2.143945;1.40101;0.0;0.0;0;0.0;0;0.0;-55.74305;0;-57.332222;77.515732;2.0;21;64;10.830986;0;71;0;0;0;0;836216;2309332;5.133993;25;16.853931;26.096565;4;4;50;18.016001;IPerf;263;166481744137450.66;4
262;8;19;2430666;12;2;38.392685;27.087578;15.454545;127733;9;0;0;1;90;0;348411;0.0;0.0;31.0;0.071;4.695834;0.0;0.0;0;0.0;0;0.0;-29.788363;0;-33.961514;92.950897;2.0;22;45;19.264706;0;34;0;0;0;0;836216;2309332;5.133993;25;16.853931;26.09927;4;4;50;18.016001;IPerf;262;166481744138282.88;4
263;8;11;1978133;18;0;27.190937;21.333878;14.45;143377;7;0;0;1;90;0;319219;0.0;0.0;40.0;-2.125946;1.40801;0.0;0.0;0;0.0;0;0.0;-56.190266;0;-57.609875;75.056236;2.0;20;42;11.941176;0;34;0;0;0;0;836216;2309332;5.133993;25;16.853931;26.09927;4;4;50;18.016001;IPerf;263;166481744139138.78;4
262;8;19;3270133;16;0;38.022701;30.795036;17.357143;204977;11;0;0;1;90;0;356279;0.0;0.0;31.0;0.087;4.706833;0.0;0.0;0;0.0;0;0.0;-29.39152;0;-34.206516;88.998451;2.0;28;44;19.083334;0;36;0;0;0;0;836216;2309332;5.133993;25;19.444445;26.103962;4;4;50;18.016001;IPerf;262;166481744140417.2;4
263;8;11;2078933;20;1;29.7983;21.303329;13.0;126488;12;0;0;1;90;0;322174;0.0;0.0;40.0;-2.124948;1.420011;0.0;0.0;0;0.0;0;0.0;-54.114662;0;-57.604984;75.091682;2.0;31;49;11.442307;0;52;0;0;0;0;836216;2309332;5.133993;25;19.444445;26.103962;4;4;50;18.016001;IPerf;263;166481744141369.25;4
